回测数据基于币安usdt现货的分钟数据
para,累计净值,年化收益,最大回撤,年化收益回撤比
"[440, 2.5, 0.3]",4.469189649652442,0.5106137377071971,-0.8260684666855467,0.6181252018442783
"[420, 0.5, 0.4]",4.530175459402631,0.5189737019834009,-0.839866700100149,0.6179238942578822
"[800, 2.3, 0.2]",4.794047986416798,0.5401025019056882,-0.8741344327131906,0.6178712125883039
"[460, 1.3, 0.8]",5.109382517600386,0.5701722681716297,-0.9231510833769861,0.6176370026950281
"[460, 1.3, 0.9]",5.109382517600386,0.5701722681716297,-0.9231510833769861,0.6176370026950281
"[240, 4.5, 0.4]",2.372281349726271,0.2687240484640365,-0.4352596218968334,0.6173879563947476
"[1000, 1.3, 0.2]",4.118932846840744,0.4796628676819841,-0.7771230692277128,0.6172289649806203
"[500, 0.9, 0.9]",4.899113741974432,0.5520966047141342,-0.894582862215513,0.6171553559016529
"[640, 0.5, 0.9]",4.830460389570454,0.5460732458589939,-0.8850779118617516,0.6169775999836385
"[220, 4.3, 0.1]",2.4059860772551627,0.2736651980717557,-0.44383947228064513,0.6165859847154691
"[280, 3.3, 0.3]",4.501397022409145,0.5136053710638497,-0.8332645729142307,0.6163773041107269
"[980, 3.7, 0.4]",4.193142303912954,0.48430928529107975,-0.785986819759332,0.6161799067309736
"[760, 1.3, 0.2]",4.152428517930145,0.4829684686772988,-0.783851439782688,0.6161479639703095
"[800, 0.9, 0.2]",3.7030721204028993,0.43690273188458395,-0.7095229243884869,0.6157697191547902
"[540, 3.7, 0.5]",3.89655292145405,0.4546097325385696,-0.7383176961295463,0.6157372834509484
"[380, 5.1, 0.2]",2.351632471352033,0.2656717258928669,-0.4316101007928327,0.6155363959389494
"[180, 1.1, 0.1]",4.437945571065609,0.5103896039594311,-0.8293466965301673,0.6154116319445251
"[200, 2.9, 0.3]",4.454375950802682,0.5092324974556235,-0.8281516612213405,0.6149024644889538
"[540, 0.5, 0.5]",4.905595440343665,0.5526621155756619,-0.899172909196336,0.6146338595427893
"[1000, 5.1, 0.1]",2.364608706884043,0.26759213205140653,-0.43538341623046395,0.6146125967962006
"[360, 3.3, 0.2]",4.34894697250449,0.4993048374719229,-0.812708995637089,0.6143709989090423
"[420, 0.3, 0.4]",4.073214648249933,0.47511947844221347,-0.7735723324467622,0.6141888205068549
"[240, 4.1, 0.3]",4.420088171521786,0.5060226660411677,-0.8245356882107456,0.6137062025043989
"[260, 4.1, 0.5]",4.224441745107734,0.4873537396583434,-0.7941297673672135,0.6136953426063755
